report_date,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt,category1,category2,category3,category4,active_users,purchase_users,redeem_users,date,weekday,day,month,is_weekend,is_month_start,is_month_end,days_to_month_end,purchase,redeem,avg_purchase_per_user,avg_redeem_per_user,mfd_daily_yield,mfd_7daily_yield,Interest_O_N,Interest_1_W,Interest_2_W,Interest_1_M,Interest_3_M,Interest_6_M,Interest_9_M,Interest_1_Y
20140310,21276894327,21087596875,497338076,494278563,146463415,347815148,308040624,53902450,254138174,66525423,187612751,3059513,31128809.0,11391360.0,0.0,11382281.0,8887,6456,808,2014-03-10,0,10,3,0,0,0,21,497338076,308040624,77035.01796778191,381238.396039604,1.5048,5.716,1.919,2.358,2.625,4.574,5.502,5.0,5.0,5.0
20140311,21211355257,21276894327,430500816,427448087,194534475,232913612,496039886,47244953,448794933,27674624,421120309,3052729,25105453.0,10878123.0,0.0,11261377.0,8940,6471,788,2014-03-11,1,11,3,0,0,0,20,430500816,496039886,66527.7107093185,629492.2411167512,1.4965,5.69,1.873,2.258,2.295,4.293,5.5002,5.0,5.0,5.0
20140312,21171871886,21211355257,377007897,373891397,132571107,241320290,416491268,34788679,381702589,65733259,315969330,3116500,14853107.0,10147331.0,0.0,9788241.0,8990,6630,753,2014-03-12,2,12,3,0,0,0,19,377007897,416491268,56863.93619909502,553109.2536520584,1.4997,5.668,1.9,2.211,2.208,3.872,5.5,5.0,5.0,5.0
20140313,21201185254,21171871886,346286910,343188988,102654466,240534522,316973542,47886605,269086937,55076814,214010123,3097922,28036133.0,11078163.0,0.0,8772309.0,9019,6638,772,2014-03-13,3,13,3,0,0,0,18,346286910,316973542,52167.35613136487,410587.4896373057,1.4878,5.647,1.96,2.5,2.277,3.83,5.5,5.0,5.0,5.0
20140314,21205507113,21201185254,315897431,312802600,77247724,235554876,311575572,44371878,267203694,33333597,233870097,3094831,14641147.0,16992883.0,0.0,12737848.0,9063,6698,725,2014-03-14,4,14,3,0,0,0,17,315897431,311575572,47162.94879068379,429759.40965517244,1.4831,5.628,1.8765,2.527,2.608,3.868,5.5,5.0,5.0,5.0
20140315,21250115067,21205507113,287407002,284310353,62427388,221882965,242799048,34294409,208504639,17959278,190545361,3096649,11529715.0,12385767.0,0.0,10378927.0,9092,6692,746,2014-03-15,5,15,3,1,0,0,16,287407002,242799048,42947.84847579199,325467.8927613941,1.4818,5.61,,,,,,,,
20140316,21128917911,21250115067,269387391,266319616,71014819,195304797,390584547,19600978,370983569,25259589,345723980,3067775,9109958.0,1489905.0,0.0,9001115.0,9111,6667,697,2014-03-16,6,16,3,1,0,0,15,269387391,390584547,40406.08834558272,560379.5509325681,1.4816,5.592,,,,,,,,
20140317,21027301401,21128917911,339008082,336026313,70763233,265263080,440624592,50250618,390373974,54475186,335898788,2981769,14133944.0,12153500.0,0.0,23963174.0,9167,6657,893,2014-03-17,0,17,3,0,0,0,14,339008082,440624592,50925.05362776025,493420.59574468085,1.4628,5.568,1.869,2.671,2.7,3.938,5.5,5.0,5.0,5.0
20140318,21052539792,21027301401,435479117,432490715,149391004,283099711,410240726,54642238,355598488,31133912,324464576,2988402,14884614.0,13768856.0,400000.0,25588768.0,9178,6668,883,2014-03-18,1,18,3,0,0,0,13,435479117,410240726,65308.80578884223,464598.7836919592,1.4726,5.555,2.05,2.88,2.88,4.022,5.5,5.0,5.0,5.0
20140319,20982254939,21052539792,359014064,355963833,76164526,279799307,429298917,30164627,399134290,51068160,348066130,3050231,9159892.0,5923150.0,100000.0,14981585.0,9245,6797,854,2014-03-19,2,19,3,0,0,0,12,359014064,429298917,52819.488597910844,502691.94028103043,1.4786,5.544,2.8025,3.422,3.8,4.412,5.5,5.0,5.0,5.0
20140320,21011190054,20982254939,365011495,361964978,159168755,202796223,336076380,36054285,300022095,26850670,273171425,3046517,15617501.0,9694564.0,10000.0,10732220.0,9313,6816,840,2014-03-20,3,20,3,0,0,0,11,365011495,336076380,53552.15595657277,400090.9285714286,1.4772,5.538,3.011,3.474,3.641,4.619,5.5,5.0,5.0,5.0
20140321,21033886586,21011190054,282351818,279298412,81707625,197590787,259655286,39994785,219660501,49883826,169776675,3053406,14312959.0,6599091.0,0.0,19082735.0,9341,6824,826,2014-03-21,4,21,3,0,0,0,10,282351818,259655286,41376.29220398593,314352.64648910414,1.4787,5.535,2.5,3.6,3.78,4.895,5.5,5.0,5.0,5.0
20140322,21087547309,21033886586,191700135,188663159,104204913,84458246,138039412,33200246,104839166,21342777,83496389,3036976,18996630.0,4236366.0,0.0,9967250.0,9352,6838,738,2014-03-22,5,22,3,1,0,0,9,191700135,138039412,28034.53275811641,187045.27371273714,1.4638,5.526,,,,,,,,
20140323,21068560367,21087547309,167456369,164431433,61783931,102647502,186443311,30812667,155630644,23200850,132429794,3024936,17490217.0,4597217.0,0.0,8725233.0,9394,6802,752,2014-03-23,6,23,3,1,0,0,8,167456369,186443311,24618.695824757426,247929.93484042553,1.4636,5.516,,,,,,,,
20140324,20943915442,21068560367,313180334,310195156,121357732,188837424,437825259,38247589,399577670,35544574,364033096,2985178,21650053.0,4961853.0,500000.0,11135683.0,9469,6796,897,2014-03-24,0,24,3,0,0,0,7,313180334,437825259,46083.03914067098,488099.508361204,1.4542,5.511,2.5,3.578,3.823,5.148,5.5,5.0,5.0,5.0
20140325,20945549933,20943915442,314345006,311396094,94883459,216512635,312710515,47181167,265529348,43213212,222316136,2948912,13937470.0,21295497.0,0.0,11948200.0,9493,6809,859,2014-03-25,1,25,3,0,0,0,6,314345006,312710515,46166.10456748421,364040.18044237484,1.446,5.496,2.5,3.6295,4.064,5.125,5.5,5.0,5.0,5.0
20140326,20768231244,20945549933,272935544,269973892,118271061,151702831,450254233,38674025,411580208,51808075,359772133,2961652,20212220.0,5598087.0,0.0,12863718.0,9512,6921,882,2014-03-26,2,26,3,0,0,0,5,272935544,450254233,39435.853778355726,510492.3276643991,1.4345,5.472,2.52,3.868,4.53,4.835,5.5,5.0,5.0,5.0
20140327,20675390684,20768231244,266231082,263304080,106411792,156892288,359071642,36993856,322077786,33134383,288943403,2927002,20201000.0,4421787.0,0.0,12371069.0,9553,6944,871,2014-03-27,3,27,3,0,0,0,4,266231082,359071642,38339.72955069124,412252.17221584386,1.4273,5.445,2.658,4.812,5.161,4.938,5.5,5.0,5.0,5.0
20140328,20495913093,20675390684,225966355,223056705,69697401,153359304,405443946,37979942,367464004,35799401,331664603,2909650,14429832.0,9811169.0,0.0,13738941.0,9579,6942,895,2014-03-28,4,28,3,0,0,0,3,225966355,405443946,32550.612935753386,453009.9955307263,1.4255,5.415,2.75,4.168,5.46,4.769,5.5,5.0,5.0,5.0
20140329,20501158022,20495913093,160250985,157359026,54547795,102811231,155006056,31519710,123486346,32626204,90860142,2891959,17664795.0,4687901.0,100000.0,9067014.0,9637,6956,790,2014-03-29,5,29,3,1,0,0,2,160250985,155006056,23037.806929269696,196210.19746835442,1.4259,5.395,,,,,,,,
20140330,20441977145,20501158022,205533934,202657833,64340475,138317358,264714811,34723348,229991463,45887646,184103817,2876101,14600415.0,9441313.0,0.0,10681620.0,9674,6911,780,2014-03-30,6,30,3,1,0,0,1,205533934,264714811,29740.1148893069,339377.9628205128,1.4257,5.374,,,,,,,,
20140331,20417009416,20441977145,398884905,396026448,154073551,241952897,423852634,48345100,375507534,56545010,318962524,2858457,15131526.0,19797628.0,210000.0,13205946.0,9738,6933,1005,2014-03-31,0,31,3,0,0,1,0,398884905,423852634,57534.24275205539,421743.9144278607,1.431,5.361,2.8,4.184,5.467,4.617,5.5,5.0,5.0,5.0
20140401,20592900643,20417009416,453320585,450478122,146539591,303938531,277429358,49540539,227888819,37116613,190772206,2842463,16208162.0,13781112.0,280000.0,19271265.0,9798,6948,1008,2014-04-01,1,1,4,0,1,0,29,453320585,277429358,65244.7589234312,275227.5376984127,1.4368,5.356,2.866,4.205,4.503,4.6,5.5,5.0,5.0,5.0
20140402,20675635695,20592900643,355347118,352449616,141024158,211425458,272612066,51040952,221571114,28301147,193269967,2897502,16141646.0,21068826.0,200000.0,13630480.0,9812,7043,963,2014-04-02,2,2,4,0,0,0,28,355347118,272612066,50453.94263808036,283086.25752855657,1.437,5.357,2.95,4.225,4.504,4.6,5.5,5.0,5.0,5.0
20140403,20772907358,20675635695,363877120,360958034,165866758,195091276,266605457,45762040,220843417,46915541,173927876,2919086,12047671.0,14437186.0,380000.0,18897183.0,9873,7078,947,2014-04-03,3,3,4,0,0,0,27,363877120,266605457,51409.59593105397,281526.35374868003,1.4364,5.362,2.95,4.103,4.457,4.6,5.5,5.0,5.0,5.0
20140404,20824610615,20772907358,251895894,248968008,62838487,186129521,200192637,37871189,162321448,35154471,127166977,2927886,14199433.0,12740751.0,1000000.0,9931005.0,9858,7070,893,2014-04-04,4,4,4,0,0,0,26,251895894,200192637,35628.839321074964,224179.88465845466,1.4338,5.367,2.763,2.997,4.278,4.597,5.5,5.0,5.0,5.0
20140405,20863747475,20824610615,202336542,199391149,68763348,130627801,163199682,43889726,119309956,23061774,96248182,2945393,19793373.0,13249520.0,0.0,10846833.0,9864,7063,712,2014-04-05,5,5,4,1,0,0,25,202336542,163199682,28647.39374203596,229213.03651685393,1.4318,5.37,,,,,,,,
20140406,20853648046,20863747475,129477254,126550557,36688261,89862296,139576683,29557907,110018776,41472248,68546528,2926697,21741519.0,1500329.0,0.0,6316059.0,9885,7037,694,2014-04-06,6,6,4,1,0,0,24,129477254,139576683,18399.496092084693,201119.13976945245,1.4314,5.373,,,,,,,,
20140407,20873617708,20853648046,196936223,194021386,64582752,129438634,176966561,40119763,136846798,35095605,101751193,2914837,16019023.0,11785356.0,0.0,12315384.0,9922,7011,797,2014-04-07,0,7,4,0,0,0,23,196936223,176966561,28089.605334474396,222040.85445420328,1.4312,5.373,,,,,,,,
20140408,20978372726,20873617708,354770149,351854096,104834487,247019609,250015131,44570398,205444733,31814997,173629736,2916053,19314599.0,7143351.0,1500000.0,16612448.0,9951,7074,993,2014-04-08,1,8,4,0,0,0,22,354770149,250015131,50151.27919140515,251777.57401812688,1.4263,5.368,2.713,3.591,4.21,4.437,5.5,5.0,5.0,5.0
20140409,21072390013,20978372726,383347565,380410136,150308931,230101205,289330278,50308002,239022276,37522743,201499533,2937429,18615068.0,12029732.0,5000000.0,14663202.0,10001,7104,899,2014-04-09,2,9,4,0,0,0,21,383347565,289330278,53962.213541666664,321835.68186874304,1.4239,5.36,2.74,3.67,4.182,4.401,5.5,5.0,5.0,5.0
20140410,21172042609,21072390013,386567460,383627601,164835943,218791658,286914864,53154622,233760242,44846276,188913966,2939859,22256126.0,18501491.0,0.0,12397005.0,10042,7137,871,2014-04-10,3,10,4,0,0,0,20,386567460,286914864,54163.85876418663,329408.56946039037,1.4202,5.351,2.74,3.708,3.715,4.375,5.5,5.0,5.0,5.0
20140411,21132795057,21172042609,237829882,234895147,71143892,163751255,277077434,84205696,192871738,31674982,161196756,2934735,22915837.0,19982491.0,30000000.0,11307368.0,10074,7142,882,2014-04-11,4,11,4,0,0,0,19,237829882,277077434,33300.17950154019,314146.75056689343,1.4106,5.339,2.75,3.701,3.703,4.209,5.5,5.0,5.0,5.0
20140412,21187141790,21132795057,177642053,174695525,63462337,111233188,123295320,39287860,84007460,23075537,60931923,2946528,18311613.0,10760873.0,1000000.0,9215374.0,10066,7142,728,2014-04-12,5,12,4,1,0,0,18,177642053,123295320,24872.87216465976,169361.7032967033,1.4099,5.327,,,,,,,,
20140413,21216380053,21187141790,208172985,205239452,95888440,109351012,178934722,50587988,128346734,16961535,111385199,2933533,21354731.0,7508517.0,6000000.0,15724740.0,10138,7136,844,2014-04-13,6,13,4,1,0,0,17,208172985,178934722,29172.223234304933,212007.9644549763,1.4097,5.315,,,,,,,,
20140414,21110246338,21216380053,309853269,306943182,110231602,196711580,415986984,40950669,375036315,48560908,326475407,2910087,16499997.0,13988693.0,1600000.0,8861979.0,10165,7107,896,2014-04-14,0,14,4,0,0,0,16,309853269,415986984,43598.32123258759,464271.1875,1.4048,5.3,2.639,3.57,3.7,4.165,5.5,5.0,5.0,5.0
20140415,21253634493,21110246338,428681231,425805725,166536898,259268827,285293076,35499014,249794062,25902576,223891486,2875506,8301757.0,11161767.0,0.0,16035490.0,10181,7128,926,2014-04-15,1,15,4,0,0,0,15,428681231,285293076,60140.46450617284,308091.8747300216,1.4022,5.287,2.449,3.444,3.388,4.102,5.5,5.0,5.0,5.0
20140416,21385567691,21253634493,387847838,384939019,153844890,231094129,255914640,43923418,211991222,34265047,177726175,2908819,11575616.0,14041543.0,500000.0,17806259.0,10206,7189,889,2014-04-16,2,16,4,0,0,0,14,387847838,255914640,53950.179162609544,287867.98650168726,1.3958,5.272,2.298,2.726,3.003,4.085,5.5,5.0,5.0,5.0
20140417,21476018746,21385567691,355792647,352880124,159555287,193324837,265341592,38627405,226714187,43037306,183676881,2912523,13706522.0,15642976.0,0.0,9277907.0,10215,7241,855,2014-04-17,3,17,4,0,0,0,13,355792647,265341592,49135.84408230907,310341.0432748538,1.3866,5.253,2.181,2.721,2.764,4.06,5.5,5.0,5.0,5.0
20140418,21489366220,21476018746,239300383,236377510,73108437,163269073,225952909,32020413,193932496,42736396,151196100,2922873,12809085.0,7519332.0,100000.0,11591996.0,10251,7254,837,2014-04-18,4,18,4,0,0,0,12,239300383,225952909,32988.748690377724,269955.6857825568,1.3841,5.239,2.0,2.761,2.782,3.93,5.5,5.0,5.0,5.0
20140419,21611720646,21489366220,268729366,265789873,146828058,118961815,146374940,33261685,113113255,27904791,85208464,2939493,10339303.0,6045501.0,100000.0,16776881.0,10263,7251,828,2014-04-19,5,19,4,1,0,0,11,268729366,146374940,37061.00758516067,176781.32850241545,1.3835,5.224,,,,,,,,
20140420,21641922394,21611720646,191259529,188336377,71649902,116686475,161057781,35438855,125618926,40827019,84791907,2923152,13594139.0,11989773.0,200000.0,9654943.0,10280,7204,835,2014-04-20,6,20,4,1,0,0,10,191259529,161057781,26549.07398667407,192883.57005988024,1.383,5.21,,,,,,,,
20140421,21647421805,21641922394,301134667,298219498,109912061,188307437,295635256,65340198,230295058,40422597,189872461,2915169,26604522.0,9785580.0,10000000.0,18950096.0,10318,7202,975,2014-04-21,0,21,4,0,0,0,9,301134667,295635256,41812.64468203277,303215.64717948716,1.3866,5.2,1.98,2.713,2.994,3.767,5.5,5.0,5.0,5.0
20140422,21663860421,21647421805,285248757,282350142,94938709,187411433,268810141,46610311,222199830,46793868,175405962,2898615,20659354.0,9066361.0,3500000.0,13384596.0,10304,7184,871,2014-04-22,1,22,4,0,0,0,8,285248757,268810141,39706.11873608018,308622.43513203214,1.3813,5.188,1.9262,3.029,3.311,3.808,5.5,5.0,5.0,5.0
20140423,21699066792,21663860421,313677307,310757394,101574511,209182883,278470936,47960929,230510007,59708761,170801246,2919913,19546607.0,6627122.0,0.0,21787200.0,10330,7283,936,2014-04-23,2,23,4,0,0,0,7,313677307,278470936,43069.79362899904,297511.68376068375,1.3654,5.171,1.963,3.08,3.715,3.9511,5.5,5.0,5.0,5.0
20140424,21792888929,21699066792,318358891,315468612,141918866,173549746,224536754,43022139,181514615,33308384,148206231,2890279,18081663.0,7820522.0,0.0,17119954.0,10373,7271,940,2014-04-24,3,24,4,0,0,0,6,318358891,224536754,43784.74638976757,238868.88723404254,1.3515,5.152,2.303,3.521,4.147,4.32,5.5,5.0,5.0,5.0
20140425,21786052069,21792888929,220927432,218042417,83493221,134549196,227764292,41053152,186711140,30947018,155764122,2885015,22010904.0,6160902.0,0.0,12881346.0,10409,7283,949,2014-04-25,4,25,4,0,0,0,5,220927432,227764292,30334.67417273102,240004.52265542676,1.344,5.13,2.31,3.503,4.329,4.286,5.49,5.0,5.0,5.0
20140426,21779554522,21786052069,151625415,148727987,56777731,91950256,158122962,34986838,123136124,19403230,103732894,2897428,20485811.0,4358700.0,0.0,10142327.0,10421,7305,819,2014-04-26,5,26,4,1,0,0,4,151625415,158122962,20756.388090349075,193068.32967032967,1.3441,5.109,,,,,,,,
20140427,21734477096,21779554522,146837951,143955720,61671443,82284277,191915377,28315151,163600226,56209644,107390582,2882231,13113694.0,5166372.0,500000.0,9535085.0,10446,7251,842,2014-04-27,6,27,4,1,0,0,3,146837951,191915377,20250.71728037512,227928.00118764845,1.3439,5.087,,,,,,,,
20140428,21731689633,21734477096,324937272,322059893,125000679,197059214,327724735,53228205,274496530,58440825,216055705,2877379,29942962.0,9068195.0,0.0,14217048.0,10484,7231,999,2014-04-28,0,28,4,0,0,0,2,324937272,327724735,44936.69921172728,328052.7877877878,1.3506,5.067,2.406,4.025,4.543,4.6,5.4982,5.0,5.0,5.0
20140429,21754718388,21731689633,330607104,327753580,127521090,200232490,307578349,48275458,259302891,68367067,190935824,2853524,16959147.0,12786405.0,5500000.0,13029906.0,10457,7224,961,2014-04-29,1,29,4,0,0,0,1,330607104,307578349,45765.10299003322,320060.71696149843,1.346,5.048,2.604,4.0738,4.885,4.593,5.5,5.0,5.0,5.0
20140430,21732973743,21754718388,260091330,257193410,79931074,177262336,281835975,61314568,220521407,48418212,172103195,2897920,32431548.0,14736022.0,2000000.0,12146998.0,10492,7331,957,2014-04-30,2,30,4,0,0,1,0,260091330,281835975,35478.28809166553,294499.4514106583,1.3511,5.04,2.5,4.134,4.176,4.604,5.495,5.0,5.0,5.0
20140501,21782656094,21732973743,193045106,190175350,58404844,131770506,143362755,46481549,96881206,18924739,77956467,2869756,20007633.0,15114464.0,0.0,11359452.0,10513,7315,822,2014-05-01,3,1,5,0,1,0,30,193045106,143362755,26390.30840738209,174407.24452554746,1.3364,5.032,,,,,,,,
20140502,21786770288,21782656094,125336258,122453074,33113882,89339192,121222064,24171256,97050808,24940239,72110569,2883184,8038233.0,5887972.0,0.0,10245051.0,10516,7307,805,2014-05-02,4,2,5,0,0,0,29,125336258,121222064,17152.902422334748,150586.4149068323,1.3362,5.028,,,,,,,,
20140503,21772296733,21786770288,185094488,182203439,54073496,128129943,199568043,41506485,158061558,44076367,113985191,2891049,19600662.0,11321084.0,80000.0,10504739.0,10526,7301,780,2014-05-03,5,3,5,1,0,0,28,185094488,199568043,25351.936447062046,255856.46538461538,1.3361,5.023,,,,,,,,
20140504,21662162261,21772296733,303087562,300180905,88981143,211199762,413222034,65972622,347249412,53215849,294033563,2906657,30053897.0,18155143.0,2000000.0,15763582.0,10555,7309,956,2014-05-04,6,4,5,1,0,0,27,303087562,413222034,41467.71952387467,432240.6213389121,1.3543,5.029,2.4,3.683,3.708,4.5,5.482,5.0,5.0,5.0
20140505,21723755629,21662162261,370924149,368099706,102948704,265151002,309330781,66043856,243286925,50320676,192966249,2824443,19063438.0,18803977.0,9800000.0,18376441.0,10612,7301,964,2014-05-05,0,5,5,0,0,0,26,370924149,309330781,50804.56773044788,320882.5529045643,1.3378,5.022,2.37,3.14,3.158,4.058,5.4655,5.0,5.0,5.0
20140506,21700649661,21723755629,318002728,315096777,81567892,233528885,341108696,61126871,279981825,43725251,236256574,2905951,28463064.0,19529487.0,0.0,13134320.0,10624,7276,973,2014-05-06,1,6,5,0,0,0,25,318002728,341108696,43705.70753161077,350574.19938335044,1.3831,5.042,2.37,3.092,3.158,3.941,5.4474,5.0,5.0,5.0
20140507,21878604180,21700649661,417327518,414463880,164553784,249910096,239372999,40650214,198722785,50672610,148050175,2863638,15217788.0,10674770.0,200000.0,14557656.0,10656,7356,910,2014-05-07,2,7,5,0,0,0,24,417327518,239372999,56732.94154431756,263047.25164835167,1.3393,5.036,2.37,3.1125,3.092,3.882,5.4167,5.0,5.0,5.0
20140508,21998255437,21878604180,392838756,390000657,156177372,233823285,273187499,47941936,225245563,31709467,193536096,2838099,21313500.0,12667055.0,500000.0,13461381.0,10671,7363,918,2014-05-08,3,8,5,0,0,0,23,392838756,273187499,53353.0837973652,297589.86819172115,1.3221,5.028,2.23,3.204,3.106,3.79,5.3992,5.0,5.0,5.0
20140509,22031990475,21998255437,281479009,278616335,127662531,150953804,247743971,48319772,199424199,25566249,173857950,2862674,19011357.0,12793116.0,0.0,16515299.0,10715,7377,922,2014-05-09,4,9,5,0,0,0,22,281479009,247743971,38156.297817541,268702.7885032538,1.3244,5.022,2.2205,3.194,3.121,3.773,5.3909,5.0,5.0,5.0
20140510,22171982318,22031990475,287240171,284388148,79585779,204802369,147248328,38040745,109207583,28255521,80952062,2852023,17043831.0,7918673.0,0.0,13078241.0,10705,7370,835,2014-05-10,5,10,5,1,0,0,21,287240171,147248328,38974.24301221167,176345.302994012,1.3117,5.008,,,,,,,,
20140511,22201460800,22171982318,182424063,179585742,55148430,124437312,152945581,38400973,114544608,22454098,92090510,2838321,23244761.0,4769740.0,0.0,10386472.0,10753,7370,872,2014-05-11,6,11,5,1,0,0,20,182424063,152945581,24752.2473541384,175396.30848623853,1.3115,4.985,,,,,,,,
20140512,22232616489,22201460800,325108597,322293245,95909491,226383754,293952908,48093256,245859652,34572657,211286995,2815352,23459482.0,11948012.0,0.0,12685762.0,10767,7332,924,2014-05-12,0,12,5,0,0,0,19,325108597,293952908,44341.05250954719,318130.85281385283,1.3083,4.969,2.2135,3.18,3.198,3.66,5.3764,5.0,5.0,5.0
20140513,22249939607,22232616489,275241493,272439137,91142159,181296978,257918375,61456142,196462233,20219614,176242619,2802356,22002316.0,20692588.0,0.0,18761238.0,10788,7335,896,2014-05-13,1,13,5,0,0,0,18,275241493,257918375,37524.40259032038,287855.3292410714,1.3022,4.924,2.35,3.181,3.2498,3.617,5.3414,5.0,5.0,5.0
20140514,22239188687,22249939607,305474522,302621995,100837254,201784741,316225442,45318037,270907405,25171614,245735791,2852527,12943426.0,21431187.0,0.0,10943424.0,10790,7436,884,2014-05-14,2,14,5,0,0,0,17,305474522,316225442,41080.489779451316,357721.0882352941,1.2986,4.902,2.3666,3.236,3.233,3.5675,5.3198,5.0,5.0,5.0
20140515,22314248133,22239188687,313367089,310522196,93964517,216557679,238307643,37879297,200428346,39601697,160826649,2844893,13850161.0,10501873.0,0.0,13527263.0,10824,7460,933,2014-05-15,3,15,5,0,0,0,16,313367089,238307643,42006.312198391424,255420.8392282958,1.2971,4.888,2.35,3.1355,3.202,3.651,5.2665,5.0,5.0,5.0
20140516,22264120640,22314248133,231967423,229109632,72479256,156630376,282094916,37551420,244543496,40061114,204482382,2857791,17461049.0,8162758.0,0.0,11927613.0,10849,7450,930,2014-05-16,4,16,5,0,0,0,15,231967423,282094916,31136.566845637582,303327.86666666664,1.2986,4.874,2.37,3.129,3.127,3.69,5.2418,5.0,5.0,5.01
20140517,22289250136,22264120640,170983868,168161205,50405690,117755515,145854372,32944450,112909922,36624963,76284959,2822663,14418686.0,8480027.0,400000.0,9645737.0,10868,7478,791,2014-05-17,5,17,5,1,0,0,14,170983868,145854372,22864.919497191764,184392.37926675094,1.2818,4.858,,,,,,,,
20140518,22300229759,22289250136,164419642,161609998,51132867,110477131,153440019,40062277,113377742,26863477,86514265,2809644,13566710.0,11286898.0,0.0,15208669.0,10874,7407,784,2014-05-18,6,18,5,1,0,0,13,164419642,153440019,22197.872552990415,195714.3099489796,1.2816,4.842,,,,,,,,
20140519,22265516283,22300229759,259077930,256179008,71313677,184865331,293791406,51391608,242399798,60660169,181739629,2898922,23700171.0,11164863.0,400000.0,16126574.0,10914,7422,991,2014-05-19,0,19,5,0,0,0,12,259077930,293791406,34906.75424413905,296459.54187689204,1.3283,4.853,2.396,3.1,3.1318,3.736,5.2142,5.0,5.0,5.011
20140520,22459430866,22265516283,453955303,451059660,243711613,207348047,260040720,47536760,212503960,22815508,189688452,2895643,15528877.0,17605031.0,1000000.0,13402852.0,10930,7459,1012,2014-05-20,1,20,5,0,0,0,11,453955303,260040720,60860.07547928677,256957.23320158102,1.3308,4.868,2.427,3.361,3.579,4.095,5.1772,5.0,5.0,5.003
20140521,22507006862,22459430866,297799722,294888620,130386891,164501729,250223726,45455883,204767843,29873517,174894326,2911102,18485493.0,13919627.0,0.0,13050763.0,10971,7518,970,2014-05-21,2,21,5,0,0,0,10,297799722,250223726,39611.56185155627,257962.60412371135,1.323,4.882,2.528,3.353,3.925,4.2,5.1215,5.0,5.0,5.0026
20140522,22600534926,22507006862,344636549,341774952,167436704,174338248,251108485,45562332,205546153,29111692,176434461,2861597,24143791.0,7775269.0,0.0,13643272.0,10999,7508,941,2014-05-22,3,22,5,0,0,0,9,344636549,251108485,45902.57711774108,266852.80021253985,1.2887,4.877,2.51,3.419,3.919,4.203,5.0935,5.0,5.0,5.0014
20140523,22621080334,22600534926,249546195,246693653,114513174,132180479,229000787,60184458,168816329,29314656,139501673,2852542,28793597.0,10088986.0,10000000.0,11301875.0,11029,7521,941,2014-05-23,4,23,5,0,0,0,8,249546195,229000787,33179.92221779019,243358.9659936238,1.281,4.867,2.53,3.405,3.908,4.0685,5.0675,5.0,5.0,5.0013
20140524,22626743720,22621080334,160073254,157281426,57666965,99614461,154409868,30780112,123629756,24105065,99524691,2791828,13101159.0,6501748.0,0.0,11177205.0,11039,7519,841,2014-05-24,5,24,5,1,0,0,7,160073254,154409868,21289.16797446469,183602.69678953628,1.2488,4.849,,,,,,,,
20140525,22562682488,22626743720,166943526,164165899,67087564,97078335,231004758,45685873,185318885,32503867,152815018,2777627,21733826.0,12497423.0,0.0,11454624.0,11053,7484,890,2014-05-25,6,25,5,1,0,0,6,166943526,231004758,22306.724478888296,259555.90786516853,1.2486,4.831,,,,,,,,
20140526,22632865784,22562682488,344890868,342134083,145189089,196944994,274707572,54429404,220278168,32625021,187653147,2756785,27300907.0,15985537.0,200000.0,10942960.0,11082,7444,1025,2014-05-26,0,26,5,0,0,0,5,344890868,274707572,46331.39011284256,268007.3873170732,1.249,4.788,2.5025,3.195,3.822,4.1,5.0413,5.0,5.0,5.0012
20140527,22609949494,22632865784,299049555,296280007,95780761,200499246,321965845,54053714,267912131,39321226,228590905,2769548,19319758.0,10194500.0,12000000.0,12539456.0,11084,7455,945,2014-05-27,1,27,5,0,0,0,4,299049555,321965845,40113.957746478874,340704.5978835979,1.2548,4.746,2.541,3.247,3.39,4.0,5.0197,5.0,5.0,5.0002
20140528,22470192623,22609949494,276134813,273325022,78926517,194398505,415891684,74293409,341598275,45105847,296492428,2809791,35485858.0,18938486.0,0.0,19869065.0,11081,7545,1010,2014-05-28,2,28,5,0,0,0,3,276134813,415891684,36598.38475811796,411773.94455445546,1.2597,4.712,2.51,3.2,3.33,3.94,4.9768,5.0,5.0,5.0001
20140529,22476914686,22470192623,320549863,317800649,135204257,182596392,313827800,54803737,259024063,44776734,214247329,2749214,25441561.0,13327616.0,200000.0,15834560.0,11093,7528,913,2014-05-29,3,29,5,0,0,0,2,320549863,313827800,42581.012619553665,343732.5301204819,1.2381,4.684,2.51,3.215,3.349,3.877,4.9418,4.999,5.0,5.0001
20140530,22390660208,22476914686,226547701,223709770,95966704,127743066,312802179,52407524,260394655,39094557,221300098,2837931,21152886.0,18218269.0,2000000.0,11036369.0,11100,7543,964,2014-05-30,4,30,5,0,0,0,1,226547701,312802179,30034.164258252684,324483.58817427384,1.279,4.683,2.57,3.23,3.324,3.861,4.925,4.9998,5.0,5.0
20140531,22394621814,22390660208,146823669,144080973,52834335,91246638,142862063,23557943,119304120,41776332,77527788,2742696,11247495.0,3221185.0,0.0,9089263.0,11110,7511,788,2014-05-31,5,31,5,1,0,1,0,146823669,142862063,19547.81906537079,181297.0342639594,1.2376,4.677,,,,,,,,
